nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201011189000399,3201012010180133,Cut Nurbaya,1992-12-04,34,Perempuan,Anak,Belum Kawin,4581684.0,4581684.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 399,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000133,900 VA,Bebas Sewa,Keramik,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011570000400,3201012010180134,Tri Wijaya,1981-07-22,45,Laki-laki,Kepala Keluarga,Kawin/Nikah,2696418.0,2696418.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 400,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000134,2200 VA,Milik Sendiri,Keramik,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012874000401,3201012010180134,Ahmad Lestari,1978-03-07,48,Laki-laki,Istri,Kawin/Nikah,2428732.0,2428732.0,6,6,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 401,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000134,2200 VA,Kontrak/Sewa,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011173000402,3201012010180134,Agus Putri,1997-07-05,29,Laki-laki,Anak,Belum Kawin,2857428.0,2857428.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 402,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Pekerja bebas,532100000134,900 VA,Bebas Sewa,Semen,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012278000403,3201012010180135,Ahmad Hidayat,1960-02-04,66,Laki-laki,Kepala Keluarga,Kawin/Nikah,3355960.0,3355960.0,1,1,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 403,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000135,450 VA,Bebas Sewa,Keramik,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011380000404,3201012010180135,Teuku Sartika,1985-12-01,41,Laki-laki,Istri,Kawin/Nikah,17072260.0,17072260.0,2,2,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 404,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000135,450 VA,Milik Sendiri,Semen,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011488000405,3201012010180135,Rahmat Sartika,1965-09-09,61,Laki-laki,Anak,Belum Kawin,6246203.0,6246203.0,6,6,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 405,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000135,900 VA,Kontrak/Sewa,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012086000406,3201012010180136,Bambang Wibowo,2004-02-22,22,Laki-laki,Kepala Keluarga,Belum Kawin,3597235.0,3597235.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 406,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,Konstruksi,Pekerja bebas,532100000136,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011882000407,3201012010180136,Anisa Wijaya,1989-02-09,37,Perempuan,Istri,Kawin/Nikah,4556504.0,4556504.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 407,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000136,900 VA,Kontrak/Sewa,Keramik,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011873000408,3201012010180136,Tri Pratama,2003-09-14,23,Laki-laki,Anak,Belum Kawin,5946369.0,5946369.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 408,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,Perdagangan besar dan eceran,Berusaha sendiri,532100000136,900 VA,Kontrak/Sewa,Keramik,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012573000409,3201012010180137,Agus Hidayat,2004-10-28,22,Laki-laki,Kepala Keluarga,Belum Kawin,2495694.0,2495694.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 409,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000137,1300 VA,Bebas Sewa,Semen,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011491000410,3201012010180137,Wawan Nyak Dien,1984-10-24,42,Laki-laki,Istri,Kawin/Nikah,3210865.0,3210865.0,10,10,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 410,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000137,1300 VA,Kontrak/Sewa,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011779000411,3201012010180137,Teuku Nurbaya,1986-06-28,40,Laki-laki,Anak,Belum Kawin,4431013.0,4431013.0,2,2,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 411,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000137,2200 VA,Milik Sendiri,Ubin/Teraso,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012792000412,3201012010180138,Dewi Wijaya,1960-10-07,66,Perempuan,Kepala Keluarga,Kawin/Nikah,8764981.0,8764981.0,4,4,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 412,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Berusaha sendiri,532100000138,900 VA,Bebas Sewa,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011183000413,3201012010180138,Nur Wijaya,1970-06-04,56,Perempuan,Istri,Kawin/Nikah,2554375.0,2554375.0,5,5,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 413,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000138,900 VA,Milik Sendiri,Semen,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012498000414,3201012010180138,Sri Lestari,1963-06-01,63,Perempuan,Anak,Belum Kawin,7956092.0,7956092.0,2,2,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 414,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000138,1300 VA,Milik Sendiri,Keramik,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012373000415,3201012010180139,Nur Santoso,1969-11-09,57,Perempuan,Kepala Keluarga,Kawin/Nikah,8516510.0,8516510.0,6,6,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 415,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Berusaha sendiri,532100000139,450 VA,Kontrak/Sewa,Semen,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011673000416,3201012010180139,Rahmat Nurbaya,1962-03-13,64,Laki-laki,Istri,Kawin/Nikah,2641508.0,2641508.0,3,3,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 416,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000139,450 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012286000417,3201012010180139,Yuni Nyak Dien,1967-02-26,59,Perempuan,Anak,Belum Kawin,2222179.0,2222179.0,4,4,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 417,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Konstruksi,Pekerja bebas,532100000139,450 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011493000418,3201012010180140,Agus Sartika,1975-05-25,51,Laki-laki,Kepala Keluarga,Kawin/Nikah,16089584.0,16089584.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 418,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Pekerja bebas,532100000140,900 VA,Milik Sendiri,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011699000419,3201012010180140,Wawan Kurniawan,1961-10-07,65,Laki-laki,Istri,Kawin/Nikah,8390629.0,8390629.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 419,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000140,450 VA,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012377000420,3201012010180140,Cut Rahmawati,1971-01-01,55,Perempuan,Anak,Belum Kawin,7898108.0,7898108.0,8,8,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 420,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000140,1300 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011480000421,3201012010180141,Bambang Hidayat,1997-09-20,29,Laki-laki,Kepala Keluarga,Kawin/Nikah,12261887.0,12261887.0,2,2,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 421,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Pekerja bebas,532100000141,450 VA,Milik Sendiri,Semen,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012789000422,3201012010180141,Cut Nurbaya,1990-04-18,36,Perempuan,Istri,Kawin/Nikah,12108152.0,12108152.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 422,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000141,450 VA,Kontrak/Sewa,Keramik,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011892000423,3201012010180141,Wawan Nurbaya,1962-10-02,64,Laki-laki,Anak,Belum Kawin,2399429.0,2399429.0,3,3,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 423,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Berusaha sendiri,532100000141,1300 VA,Milik Sendiri,Keramik,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012684000424,3201012010180142,Agus Setiawan,1979-04-10,47,Laki-laki,Kepala Keluarga,Kawin/Nikah,4257944.0,4257944.0,1,1,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 424,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000142,900 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011370000425,3201012010180142,Bambang Hidayat,1980-02-23,46,Laki-laki,Istri,Kawin/Nikah,6320815.0,6320815.0,6,6,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 425,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000142,1300 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012290000426,3201012010180142,Hendra Wibowo,1988-04-11,38,Laki-laki,Anak,Belum Kawin,11805615.0,11805615.0,4,4,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 426,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000142,2200 VA,Milik Sendiri,Ubin/Teraso,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011970000427,3201012010180143,Dedi Sartika,1971-07-22,55,Laki-laki,Kepala Keluarga,Kawin/Nikah,2837347.0,2837347.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 427,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000143,450 VA,Bebas Sewa,Semen,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011396000428,3201012010180143,Budi Rahmawati,1968-04-25,58,Laki-laki,Istri,Kawin/Nikah,2287656.0,2287656.0,1,1,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 428,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000143,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012792000429,3201012010180143,Hendra Pratama,1961-01-04,65,Laki-laki,Anak,Belum Kawin,14791128.0,14791128.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 429,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Industri pengolahan,Berusaha sendiri,532100000143,900 VA,Kontrak/Sewa,Semen,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011385000430,3201012010180144,Anisa Pratama,1974-02-10,52,Perempuan,Kepala Keluarga,Kawin/Nikah,7999486.0,7999486.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 430,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000144,1300 VA,Bebas Sewa,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012198000431,3201012010180144,Dewi Setiawan,1991-11-12,35,Perempuan,Istri,Kawin/Nikah,2478293.0,2478293.0,3,3,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 431,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000144,2200 VA,Bebas Sewa,Ubin/Teraso,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011280000432,3201012010180144,Wawan Sartika,1984-06-11,42,Laki-laki,Anak,Belum Kawin,16316835.0,16316835.0,10,10,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 432,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000144,2200 VA,Kontrak/Sewa,Semen,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012272000433,3201012010180145,Eko Kurniawan,1993-10-25,33,Laki-laki,Kepala Keluarga,Kawin/Nikah,5931907.0,5931907.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 433,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000145,2200 VA,Milik Sendiri,Keramik,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012799000434,3201012010180145,Irfan Kusuma,1973-04-02,53,Laki-laki,Istri,Kawin/Nikah,2344495.0,2344495.0,7,7,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 434,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000145,450 VA,Kontrak/Sewa,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011088000435,3201012010180145,Irfan Nyak Dien,1971-08-24,55,Laki-laki,Anak,Belum Kawin,9624571.0,9624571.0,8,8,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 435,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Pekerja bebas,532100000145,450 VA,Kontrak/Sewa,Keramik,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
