nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201011684000382,3201012010180128,Anisa Pratama,2003-05-08,23,Perempuan,Istri,Kawin/Nikah,3150803.0,3150803.0,8,8,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 382,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000128,3500 VA,Bebas Sewa,Semen/Bata Merah,Seng,Bambu/Ijuk,Air Hujan,Bukan Listrik,LPG 3 kg,Umum,Tidak Ada Kloset,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Resiko Stunting,Gangguan Ringan,Tuli Total,Gangguan Ringan
3201011081000383,3201012010180128,Teuku Hidayat,1987-03-13,39,Laki-laki,Istri,Belum Kawin,7560698.0,7560698.0,9,9,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 383,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,Administrasi pemerintahan,Berusaha sendiri,532100000128,1300 VA,Bebas Sewa,Kayu/Papan,Tembok,Bambu/Ijuk,Sumur Bor/Pompa,Bukan Listrik,LPG 3 kg,Tidak Ada,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Ya,Ya,Tidak,Ya,Resiko Stunting,Gangguan Ringan,Tuli Total,Tidak Bisa Berjalan
3201011996000384,3201012010180128,Rahmat Nurbaya,1978-08-02,48,Laki-laki,Istri,Cerai Hidup,1954675.0,1954675.0,4,4,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 384,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,Transportasi & Pergudangan,Pekerja bebas,532100000128,2200 VA,Dinas,Bambu,Kayu,Asbes,Sumur Terlindung,Listrik Non PLN,Biogas,Bersama,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201012875000385,3201012010180129,Dewi Rahmawati,1978-04-21,48,Perempuan,Istri,Cerai Mati,2281862.0,2281862.0,5,5,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 385,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Berusaha dibantu pekerja tidak tetap,532100000129,900 VA,Milik Sendiri,Tanah,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN Dengan Meteran,LPG 3 kg,Sendiri,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Ya,Tidak,Ya,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201012270000386,3201012010180129,Siti Lestari,1982-08-14,44,Perempuan,Istri,Kawin/Nikah,5728568.0,5728568.0,5,5,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 386,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Berusaha sendiri,532100000129,900 VA,Dinas,Keramik,Tembok,Beton,Sumur Terlindung,Bukan Listrik,LPG 5.5 kg / 12 kg,Sendiri,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Ya,Wasting,Gangguan Berat,Tuli Total,Tidak Bisa Berjalan
3201012774000387,3201012010180129,Cut Hidayat,1981-03-19,45,Perempuan,Orang Tua/Mertua,Cerai Hidup,11738436.0,11738436.0,9,9,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 387,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Berusaha sendiri,532100000129,1300 VA,Bebas Sewa,Tanah,Seng,Asbes,Mata Air Terlindung,Listrik PLN Tanpa Meteran,LPG 3 kg,Umum,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Ya,Tidak,Ya,Kurang Gizi,Tidak Ada Gangguan,Tuli Total,Tidak Bisa Berjalan
3201011186000388,3201012010180130,Dewi Santoso,1971-09-22,55,Perempuan,Istri,Belum Kawin,6180807.0,6180807.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 388,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Magister (S2),Magister (S2),Tidak,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000130,1300 VA,Dinas,Tanah,Tembok,Genteng Beton/Keramik,Air Hujan,Bukan Listrik,LPG 5.5 kg / 12 kg,Bersama,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Tidak,Ya,Kurang Gizi,Gangguan Berat,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011396000389,3201012010180130,Rahmat Santoso,1956-01-10,70,Laki-laki,Kepala Keluarga,Belum Kawin,5798411.0,5798411.0,8,8,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 389,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Perdagangan besar dan eceran,Pekerja keluarga/tidak dibayar,532100000130,1300 VA,Bebas Sewa,Kayu/Papan,Bambu,Genteng Beton/Keramik,Sumur Bor/Pompa,Bukan Listrik,Kayu Bakar,Tidak Ada,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Ya,Wasting,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201011383000390,3201012010180130,Eko Hidayat,1998-08-01,28,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,5928371.0,5928371.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 390,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,Penyediaan Akomodasi & Makan Minum,Berusaha dibantu pekerja tidak tetap,532100000130,Tanpa PLN,Bebas Sewa,Ubin/Teraso,Plesteran Anyaman Bambu,Asbes,Air Kemasan/Isi Ulang,Listrik Non PLN,Listrik,Tidak Ada,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Gangguan Ringan,Gangguan Ringan,Gangguan Ringan
3201012882000391,3201012010180131,Tri Rahmawati,1971-10-04,55,Laki-laki,Orang Tua/Mertua,Belum Kawin,6565213.0,6565213.0,10,10,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 391,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000131,2200 VA,Dinas,Ubin/Teraso,Tembok,Asbes,Air Hujan,Listrik PLN Tanpa Meteran,Minyak Tanah,Sendiri,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Tidak,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011493000392,3201012010180131,Sri Santoso,1983-08-12,43,Perempuan,Orang Tua/Mertua,Kawin/Nikah,2601372.0,2601372.0,7,7,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 392,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Transportasi & Pergudangan,Buruh/Karyawan/Pegawai,532100000131,450 VA,Milik Sendiri,Semen/Bata Merah,Bambu,Asbes,Sumur Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Lubang Tanah,Ya,Ya,Ya,Ya,Tidak,Tidak,Wasting,Buta Total,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011588000393,3201012010180131,Irfan Pratama,1990-01-08,36,Laki-laki,Istri,Belum Kawin,8477511.0,8477511.0,1,1,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 393,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SD/MI,SD/MI,Tidak,Perdagangan besar dan eceran,Pekerja bebas,532100000131,900 VA,Bebas Sewa,Ubin/Teraso,Seng,Genteng Beton/Keramik,Layanan Perpipaan (PDAM),Bukan Listrik,Minyak Tanah,Tidak Ada,Plengsengan,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Resiko Stunting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Bisa Berjalan
3201011288000394,3201012010180132,Anisa Kusuma,1995-07-27,31,Perempuan,Anak,Belum Kawin,16811344.0,16811344.0,1,1,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 394,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Ya,Administrasi pemerintahan,Berusaha dibantu pekerja tidak tetap,532100000132,2200 VA,Kontrak/Sewa,Tanah,Kayu,Asbes,Mata Air Terlindung,Bukan Listrik,Biogas,Bersama,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Ya,Tidak,Ya,Tidak,Normal,Tidak Ada Gangguan,Tuli Total,Tidak Ada Gangguan
3201011181000395,3201012010180132,Hendra Wijaya,1972-08-21,54,Laki-laki,Anak,Cerai Hidup,7943811.0,7943811.0,8,8,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 395,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000132,450 VA,Dinas,Semen/Bata Merah,Plesteran Anyaman Bambu,Beton,Mata Air Terlindung,Listrik PLN Dengan Meteran,Listrik,Umum,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Ya,Ya,Wasting,Gangguan Berat,Tidak Ada Gangguan,Gangguan Ringan
3201012691000396,3201012010180132,Irfan Setiawan,1971-10-14,55,Laki-laki,Istri,Belum Kawin,8232372.0,8232372.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 396,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000132,Tanpa PLN,Kontrak/Sewa,Ubin/Teraso,Plesteran Anyaman Bambu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Tanpa Meteran,Biogas,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,Resiko Stunting,Gangguan Berat,Tuli Total,Tidak Ada Gangguan
3201011873000397,3201012010180133,Yuni Wijaya,1955-02-07,71,Perempuan,Anak,Cerai Mati,14787571.0,14787571.0,4,4,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 397,PKH & BPNT,Tidak,Tidak,Masih Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Berusaha dibantu pekerja tidak tetap,532100000133,2200 VA,Dinas,Semen/Bata Merah,Tembok,Genteng Beton/Keramik,Layanan Perpipaan (PDAM),Listrik PLN Dengan Meteran,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Tidak,Ya,Ya,Kurang Gizi,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201012871000398,3201012010180133,Budi Pratama,1976-10-24,50,Laki-laki,Anak,Cerai Hidup,7133476.0,7133476.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 398,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000133,900 VA,Dinas,Ubin/Teraso,Plesteran Anyaman Bambu,Beton,Air Kemasan/Isi Ulang,Listrik PLN Tanpa Meteran,LPG 3 kg,Umum,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Ya,Tidak,Ya,Ya,Kurang Gizi,Gangguan Ringan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011873000399,3201012010180133,Budi Kusuma,1997-05-14,29,Laki-laki,Orang Tua/Mertua,Cerai Mati,1947506.0,1947506.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 399,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,Transportasi & Pergudangan,Buruh/Karyawan/Pegawai,532100000133,3500 VA,Bebas Sewa,Ubin/Teraso,Seng,Asbes,Mata Air Terlindung,Listrik Non PLN,Listrik,Sendiri,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Tidak,Ya,Ya,Kurang Gizi,Gangguan Ringan,Gangguan Ringan,Tidak Ada Gangguan
3201011680000400,3201012010180134,Bambang Wijaya,1972-04-23,54,Laki-laki,Anak,Belum Kawin,4359204.0,4359204.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 400,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,SD/MI,SD/MI,Tidak,Administrasi pemerintahan,Pekerja bebas,532100000134,2200 VA,Milik Sendiri,Kayu/Papan,Seng,Bambu/Ijuk,Sumur Terlindung,Bukan Listrik,LPG 3 kg,Tidak Ada,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201012689000401,3201012010180134,Agus Wibowo,1957-07-12,69,Laki-laki,Kepala Keluarga,Belum Kawin,1688686.0,1688686.0,5,5,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 401,PBI APBN (Kemenkes),Ya,Tidak,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000134,900 VA,Dinas,Semen/Bata Merah,Kayu,Genteng Beton/Keramik,Sumur Terlindung,Listrik Non PLN,LPG 5.5 kg / 12 kg,Sendiri,Plengsengan,Tangki Septik,Ya,Ya,Ya,Tidak,Tidak,Tidak,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011272000402,3201012010180134,Dewi Setiawan,2007-03-18,19,Perempuan,Kepala Keluarga,Cerai Mati,4695639.0,4695639.0,3,3,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 402,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000134,1300 VA,Milik Sendiri,Bambu,Plesteran Anyaman Bambu,Genteng Tanah Liat,Sumur Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Sendiri,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Ya,Tidak,Tidak,Tidak,Resiko Stunting,Buta Total,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011392000403,3201012010180135,Rina Sartika,1995-10-25,31,Perempuan,Kepala Keluarga,Kawin/Nikah,12909229.0,12909229.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 403,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,Penyediaan Akomodasi & Makan Minum,Pekerja keluarga/tidak dibayar,532100000135,1300 VA,Dinas,Semen/Bata Merah,Plesteran Anyaman Bambu,Asbes,Layanan Perpipaan (PDAM),Bukan Listrik,LPG 5.5 kg / 12 kg,Sendiri,Plengsengan,Tangki Septik,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Kurang Gizi,Gangguan Berat,Gangguan Ringan,Tidak Ada Gangguan
3201012085000404,3201012010180135,Rahmat Santoso,1968-07-25,58,Laki-laki,Istri,Cerai Mati,6373105.0,6373105.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 404,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SD/MI,SD/MI,Ya,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000135,2200 VA,Dinas,Kayu/Papan,Seng,Seng,Layanan Perpipaan (PDAM),Bukan Listrik,LPG 5.5 kg / 12 kg,Tidak Ada,Leher Angsa,Lubang Tanah,Ya,Ya,Ya,Tidak,Tidak,Ya,Wasting,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201012372000405,3201012010180135,Sri Nurbaya,1977-09-18,49,Perempuan,Orang Tua/Mertua,Kawin/Nikah,3242093.0,3242093.0,5,5,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 405,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SD/MI,SD/MI,Ya,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000135,1300 VA,Milik Sendiri,Keramik,Plesteran Anyaman Bambu,Genteng Beton/Keramik,Air Hujan,Listrik Non PLN,LPG 3 kg,Tidak Ada,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,Normal,Tidak Ada Gangguan,Gangguan Ringan,Gangguan Ringan
3201012394000406,3201012010180136,Agus Rahmawati,1997-09-24,29,Laki-laki,Kepala Keluarga,Belum Kawin,8889825.0,8889825.0,3,3,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 406,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SD/MI,SD/MI,Tidak,Konstruksi,Berusaha dibantu pekerja tidak tetap,532100000136,900 VA,Milik Sendiri,Keramik,Bambu,Genteng Tanah Liat,Layanan Perpipaan (PDAM),Listrik PLN Tanpa Meteran,Minyak Tanah,Bersama,Tidak Ada Kloset,Lubang Tanah,Ya,Tidak,Tidak,Ya,Ya,Ya,Resiko Stunting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Bisa Berjalan
3201012595000407,3201012010180136,Teuku Kusuma,1984-03-22,42,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,9055456.0,9055456.0,10,10,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 407,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Administrasi pemerintahan,Pekerja keluarga/tidak dibayar,532100000136,900 VA,Bebas Sewa,Bambu,Kayu,Genteng Beton/Keramik,Air Kemasan/Isi Ulang,Bukan Listrik,Minyak Tanah,Umum,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Normal,Gangguan Ringan,Tuli Total,Tidak Ada Gangguan
3201011798000408,3201012010180136,Rina Suryani,1964-02-23,62,Perempuan,Anak,Cerai Mati,2338547.0,2338547.0,4,4,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 408,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000136,2200 VA,Dinas,Kayu/Papan,Kayu,Asbes,Sumur Terlindung,Listrik PLN Dengan Meteran,Listrik,Umum,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Ya,Kurang Gizi,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
3201011789000409,3201012010180137,Anisa Putri,1965-10-11,61,Perempuan,Orang Tua/Mertua,Kawin/Nikah,1711098.0,1711098.0,3,3,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 409,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000137,450 VA,Dinas,Ubin/Teraso,Tembok,Genteng Beton/Keramik,Sumur Bor/Pompa,Listrik Non PLN,Biogas,Umum,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Tidak,Ya,Ya,Normal,Tidak Ada Gangguan,Tuli Total,Tidak Ada Gangguan
3201011695000410,3201012010180137,Anisa Wijaya,2007-08-04,19,Perempuan,Anak,Cerai Hidup,5801323.0,5801323.0,3,3,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 410,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000137,450 VA,Dinas,Bambu,Kayu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,Minyak Tanah,Umum,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,Kurang Gizi,Gangguan Ringan,Gangguan Ringan,Tidak Bisa Berjalan
3201012076000411,3201012010180137,Rina Suryani,1964-12-05,62,Perempuan,Kepala Keluarga,Kawin/Nikah,1623203.0,1623203.0,8,8,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 411,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,Magister (S2),Magister (S2),Ya,Konstruksi,Pekerja bebas,532100000137,Tanpa PLN,Bebas Sewa,Bambu,Kayu,Bambu/Ijuk,Sumur Terlindung,Bukan Listrik,Minyak Tanah,Sendiri,Cemplung/Cubluk,Lubang Tanah,Ya,Tidak,Ya,Tidak,Ya,Tidak,Resiko Stunting,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011196000412,3201012010180138,Hendra Wijaya,1966-08-15,60,Laki-laki,Orang Tua/Mertua,Cerai Hidup,16751872.0,16751872.0,6,6,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 412,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000138,2200 VA,Milik Sendiri,Kayu/Papan,Bambu,Genteng Beton/Keramik,Air Kemasan/Isi Ulang,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Ya,Ya,Tidak,Wasting,Gangguan Berat,Gangguan Ringan,Tidak Ada Gangguan
3201011385000413,3201012010180138,Agus Wibowo,1968-03-11,58,Laki-laki,Anak,Cerai Mati,2608837.0,2608837.0,8,8,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 413,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Perdagangan besar dan eceran,Pekerja bebas,532100000138,1300 VA,Milik Sendiri,Kayu/Papan,Plesteran Anyaman Bambu,Bambu/Ijuk,Air Kemasan/Isi Ulang,Bukan Listrik,Minyak Tanah,Tidak Ada,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Ya,Resiko Stunting,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201011086000414,3201012010180138,Rina Rahmawati,1969-08-08,57,Perempuan,Orang Tua/Mertua,Kawin/Nikah,5838420.0,5838420.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 414,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Tidak,Perdagangan besar dan eceran,Berusaha dibantu pekerja tidak tetap,532100000138,3500 VA,Kontrak/Sewa,Bambu,Plesteran Anyaman Bambu,Seng,Air Kemasan/Isi Ulang,Listrik PLN Tanpa Meteran,Minyak Tanah,Umum,Plengsengan,Lubang Tanah,Ya,Ya,Tidak,Ya,Tidak,Ya,Kurang Gizi,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011875000415,3201012010180139,Dedi Setiawan,1981-03-14,45,Laki-laki,Istri,Belum Kawin,2257972.0,2257972.0,2,2,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 415,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SD/MI,SD/MI,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000139,900 VA,Milik Sendiri,Kayu/Papan,Bambu,Genteng Tanah Liat,Mata Air Terlindung,Bukan Listrik,Kayu Bakar,Sendiri,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Tidak,Ya,Kurang Gizi,Gangguan Ringan,Tuli Total,Gangguan Ringan
3201011099000416,3201012010180139,Sri Umar,1959-03-05,67,Perempuan,Anak,Belum Kawin,12128819.0,12128819.0,6,6,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 416,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000139,2200 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Beton,Air Hujan,Bukan Listrik,Kayu Bakar,Sendiri,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Normal,Tidak Ada Gangguan,Gangguan Ringan,Tidak Ada Gangguan
3201011088000417,3201012010180139,Bambang Santoso,1997-06-21,29,Laki-laki,Anak,Cerai Mati,3760959.0,3760959.0,2,2,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 417,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Berusaha dibantu pekerja tidak tetap,532100000139,2200 VA,Bebas Sewa,Keramik,Plesteran Anyaman Bambu,Genteng Tanah Liat,Air Hujan,Listrik Non PLN,LPG 5.5 kg / 12 kg,Umum,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Ya,Tidak,Ya,Wasting,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
